direction_diversity,effective_rank,condition_number,tail_exponent,spectral_gap,top_10_energy,within_S1_sim,within_S2_sim,within_S3_sim,within_S1_std,within_S2_std,within_S3_std,S1_S2_sim,S2_S3_sim,S1_S3_sim,bridge_score,clustering_coef,row_norm_mean,row_norm_std,row_norm_cv,row_norm_max_min_ratio,S1_norm_mean,S2_norm_mean,S3_norm_mean,stage_norm_std,WRC_star,composite_risk,ratio,seed,iteration,checkpoint,bridge_score_v1,bridge_score_v2
0.6504442691802979,68.5288856285542,73.37480926513672,1.452061653137207,0.490374751379117,0.6053262948989868,0.2516088485717773,0.0977507904171943,0.0734835416078567,0.0671949312090873,0.0951560288667678,0.110581949353218,0.0083744954317808,-0.09580048173666,-0.010525032877922,-0.1478879703208804,0.1409477268656095,1.706505537033081,1.0680978298187256,0.6258976606760601,9.789398450275437,1.9991157054901123,1.1950435638427734,1.501893401145935,0.4057747423648834,0.3733597174892225,-3.9009261362048586,5,456,23000,ckpt_mix5_seed456_iter23000.pt,,0.018353579006995708
0.921298325061798,72.06416453185165,42.770606994628906,1.7303345203399658,0.1615683311748791,0.3888332545757293,0.1606476902961731,0.0584662519395351,0.1106667146086692,0.0919375717639923,0.1066161394119262,0.1137210503220558,-0.0215162243694067,-0.0633378103375434,-0.0635815262794494,-0.0842486033216118,0.1099268856147925,0.8153172135353088,0.0736606568098068,0.0903460085025626,2.3510598165012047,0.8059418201446533,0.8584818243980408,0.7805262804031372,0.0397564843297004,0.0057972170679798,12.791018956260626,5,456,1000,ckpt_mix5_seed456_iter1000.pt,3.6915992987992494,-0.032121197385481096
0.6331177651882172,66.68975264951669,86.55621337890625,1.5001503229141235,0.4587553174808993,0.6328064203262329,0.2838371694087982,0.1282581239938736,0.0906013995409011,0.0662017688155174,0.0984354764223098,0.1115999892354011,0.0527438893914222,-0.0884727239608764,0.0368529073894023,-0.1590810306370258,0.1675655643145243,1.9136102199554443,1.2925337553024292,0.6754425405284984,12.060883940811909,2.366407632827759,1.2266641855239868,1.6587847471237185,0.5753945708274841,0.4742076727150213,-3.1008143227282523,5,456,40000,ckpt_mix5_seed456_iter40000.pt,,0.2612190536025302
0.6374996900558472,67.16266800523567,84.88200378417969,1.4843544960021973,0.4659642581967409,0.6259682178497314,0.2784724533557892,0.1182543188333511,0.0855216085910797,0.0662723630666732,0.0979812368750572,0.1116288229823112,0.0425633154809474,-0.0919381231069564,0.0260486584156751,-0.1591888424009084,0.1607494602600733,1.8713747262954712,1.2393373250961304,0.6622603699083237,11.467045779447076,2.2950735092163086,1.220806121826172,1.624748468399048,0.5426102876663208,0.4492601644727045,-3.0974028238546736,5,456,36000,ckpt_mix5_seed456_iter36000.pt,,0.15851284422577872
0.6664610803127289,69.38159559947461,69.73521423339844,1.4536943435668943,0.5042701401769784,0.5875778794288635,0.2304956167936325,0.0898122563958168,0.0700557306408882,0.0691399276256561,0.0924144610762596,0.1084708869457244,-0.0069111455231904,-0.0908374786376953,-0.0264216791838407,-0.1328006451949477,0.1301212012767791,1.608964204788208,0.95665842294693,0.594580298402011,8.823665266855103,1.823459506034851,1.1840375661849976,1.4349545240402222,0.3221686482429504,0.3190828168994475,-5.831500435697485,5,456,17000,ckpt_mix5_seed456_iter17000.pt,2.505575849629804,-0.012845141541067263
0.9247802793979644,74.32826004974547,34.39337539672852,1.5905343294143677,0.0957214672062202,0.3816564381122589,0.164616659283638,0.0661258548498153,0.0782740414142608,0.0804231166839599,0.0899245887994766,0.1017665639519691,-0.0366530604660511,-0.0643993914127349,-0.0498990528285503,-0.0782725568860769,0.1030055185159047,1.0625520944595337,0.1560961008071899,0.1469067729968763,2.6781675348286016,1.0248395204544067,1.052795648574829,1.0599372386932373,0.018549021333456,0.0117415050897839,9.302767376893794,5,456,2000,ckpt_mix5_seed456_iter2000.pt,4.858430597865801,-0.04671748388651102
0.6484631597995758,68.67422397025254,74.25160217285156,1.4566730260849,0.5076873130377875,0.6037573218345642,0.2418186217546463,0.0937648639082908,0.0708980485796928,0.0680855810642242,0.0940045937895774,0.1097609251737594,0.0010920847998932,-0.0935435146093368,-0.0184361636638641,-0.1408613143139518,0.1354938447475433,1.6624904870986938,1.0389163494110107,0.6249156619084936,9.653631087047108,1.9142447710037231,1.1882606744766235,1.470000982284546,0.3660107254981994,0.3652173707045065,-4.61798197583812,5,456,20000,ckpt_mix5_seed456_iter20000.pt,,0.0022099940615529527
0.6297336518764496,66.37687578811479,89.1847915649414,1.508594036102295,0.4529870146820101,0.6377986073493958,0.289653867483139,0.1338271200656891,0.0955213904380798,0.0656478106975555,0.0991161093115806,0.111221969127655,0.0595204196870327,-0.0848180875182151,0.0441421866416931,-0.1569873411208391,0.1730007926623026,1.946507692337036,1.3304709196090698,0.6835169046655537,12.517051539641232,2.419231653213501,1.2366904020309448,1.6832787990570068,0.5971420407295227,0.4926286086882321,-3.2231104834632327,5,456,43000,ckpt_mix5_seed456_iter43000.pt,,0.3991362182423584
0.6356536448001862,66.99327411011986,84.82176971435547,1.4893133640289309,0.4646206380116071,0.6283137798309326,0.279326319694519,0.1214866563677787,0.0868255272507667,0.0661841630935669,0.0984192118048667,0.1119104251265525,0.0452367067337036,-0.0915862247347831,0.0286212917417287,-0.1599976904690265,0.1625461677710215,1.881637692451477,1.2558369636535645,0.6674169857552318,11.634479935987017,2.312936305999756,1.2212107181549072,1.6322667598724363,0.5513835549354553,0.4575596204323773,-3.0504968790288745,5,456,37000,ckpt_mix5_seed456_iter37000.pt,,0.17877849682606714
0.6750728487968445,69.67669963288589,68.60447692871094,1.454226851463318,0.5006821117072097,0.5801265239715576,0.2262745946645736,0.0886155292391777,0.0697062760591507,0.0694251582026481,0.0921786352992057,0.1082914248108863,-0.0095850098878145,-0.0897110402584075,-0.0286675635725259,-0.1297740554437041,0.128198799987634,1.5893409252166748,0.9224976897239684,0.580427817143088,8.47809535932972,1.7911605834960938,1.1820143461227417,1.423393726348877,0.3067505955696106,0.2997445463135015,-6.456633975020655,5,456,16000,ckpt_mix5_seed456_iter16000.pt,2.9323731139180778,-0.017319719495719043
0.8919936046004295,74.55415855039638,36.9374885559082,1.5330018997192385,0.2089702729341966,0.402369737625122,0.1677420288324356,0.068116970360279,0.0723066329956054,0.0769780129194259,0.0861106738448143,0.0997519940137863,-0.0386716090142726,-0.0653804019093513,-0.0469429530203342,-0.0787347983568906,0.1027218773961067,1.162022590637207,0.2562136352062225,0.2204893734990396,3.429672613941829,1.1448792219161987,1.1004153490066528,1.1430577039718628,0.0251618903130292,0.0276727111908445,9.526435853738963,5,456,3000,ckpt_mix5_seed456_iter3000.pt,5.028285333823484,-0.04859857328421959
0.6425216495990753,68.43911507781975,75.718994140625,1.4563968181610107,0.5086768028465346,0.6091234683990479,0.2453464567661285,0.0951227098703384,0.0714611262083053,0.0678083077073097,0.0946921557188034,0.1102257072925567,0.0039394330233335,-0.0943233221769332,-0.0155544383451342,-0.1434546997770667,0.1373100976149241,1.6790611743927002,1.0666515827178955,0.6352666553385264,9.897808063477664,1.9429360628128047,1.1886134147644043,1.4806828498840332,0.3803474903106689,0.3813048482425287,-4.322337918184137,5,456,21000,ckpt_mix5_seed456_iter21000.pt,,0.008222361859286431
0.6268621385097504,66.294286552779,89.73788452148438,1.5104243755340576,0.4587586911588341,0.6389585733413696,0.2875268459320068,0.1344292610883712,0.0939405709505081,0.0659799575805664,0.0989500507712364,0.1116657257080078,0.0573316663503646,-0.0866658985614776,0.0427488088607788,-0.1586646810173988,0.1719655593236287,1.934879183769226,1.3306955099105835,0.6877408750870553,12.67077137718208,2.4029312133789062,1.2280975580215454,1.6727768182754517,0.5931693315505981,0.4965328768627124,-3.120951739487393,5,456,42000,ckpt_mix5_seed456_iter42000.pt,,0.3387761938078387
0.7216036915779114,71.23141838065997,59.63323211669922,1.4608105421066284,0.4795322254392123,0.5378353595733643,0.2055894583463668,0.0819745808839798,0.069141998887062,0.0717405825853347,0.0891879051923751,0.1049445793032646,-0.02264204621315,-0.0820162743330001,-0.0402735322713851,-0.1117033883929252,0.1189020127058029,1.4785215854644775,0.7413989901542664,0.5014461692197035,7.109869679861577,1.6057416200637815,1.1736093759536743,1.3551392555236816,0.2169842272996902,0.2064027419268121,-16.85750720354755,5,456,11000,ckpt_mix5_seed456_iter11000.pt,4.309311167319176,-0.03548755622611797
0.6454347968101501,67.84499050219651,80.02621459960938,1.4637848138809204,0.4726313920889769,0.6160148978233337,0.268488347530365,0.1076037511229515,0.0790330618619918,0.0664054080843925,0.0965406000614166,0.1113703101873397,0.0279660355299711,-0.09541966766119,0.0078869238495826,-0.1571125192567706,0.1517083868384361,1.8008580207824707,1.1605618000030518,0.6444493570094413,10.665400197720192,2.1730377674102783,1.2081663608551023,1.5712292194366455,0.487333744764328,0.4114948304324599,-3.223453311331518,5,456,30000,ckpt_mix5_seed456_iter30000.pt,,0.07912248141420757
0.7644708603620529,72.38175670903878,52.85805130004883,1.470715045928955,0.446967000147081,0.5006861686706543,0.1899003535509109,0.0780546367168426,0.0693879052996635,0.0737653970718383,0.0875450447201728,0.1033899784088134,-0.0295184403657913,-0.0764656662940979,-0.0444717109203338,-0.0999392792582511,0.1124476318558057,1.3930542469024658,0.6018233895301819,0.4320171928323667,6.052939327227405,1.4698927402496338,1.1616781949996948,1.302971601486206,0.1542847454547882,0.1417469451500368,3293.971543318089,5,456,8000,ckpt_mix5_seed456_iter8000.pt,4.7509443382687895,-0.0425944715467956
0.6324530243873596,66.24818129841613,91.98587799072266,1.5209174156188965,0.4442253635645588,0.6377602815628052,0.2933314144611358,0.1381845474243164,0.0992918089032173,0.0654950961470604,0.0994704216718673,0.1111974939703941,0.0646752268075943,-0.0821556746959686,0.0494143553078174,-0.1555711254477501,0.1769359235962232,1.963461995124817,1.3382275104522705,0.6815652693861014,12.58901695886723,2.4523870944976807,1.2395585775375366,1.697725534439087,0.6124246716499329,0.4918614741483651,-3.3141577366195243,5,456,45000,ckpt_mix5_seed456_iter45000.pt,,0.607963927513604
0.6321044564247131,65.97851424863421,95.5346221923828,1.5292353630065918,0.4364911344773006,0.6410350203514099,0.2995003163814544,0.1471298784017563,0.1051876619458198,0.0655463933944702,0.0998522490262985,0.1108509674668312,0.0738152042031288,-0.0750722214579582,0.058436919003725,-0.1495159342885017,0.1839392855763435,2.0011773109436035,1.3694883584976196,0.6843413345559367,12.81799142107546,2.51680326461792,1.248024821281433,1.730681300163269,0.6404092311859131,0.5038286640695091,-3.754216193463226,5,456,49000,ckpt_mix5_seed456_iter49000.pt,,8.823877754218271
0.6523399353027344,68.32958416100286,74.32594299316406,1.4562727212905884,0.4790507146045752,0.607537031173706,0.2597198784351349,0.1026578322052955,0.0759776085615158,0.0668023005127906,0.0953099653124809,0.1108655333518982,0.0165084470063447,-0.0970151424407959,-0.0022612845059484,-0.1537769371643662,0.1461184397339821,1.7467633485794067,1.0976712703704834,0.6284029631026772,10.09681119554934,2.0785300731658936,1.1993393898010254,1.5320320129394531,0.4439070522785187,0.381616464873332,-3.444573868784739,5,456,26000,ckpt_mix5_seed456_iter26000.pt,,0.039787727542851446
0.858428105711937,74.19366520794007,41.094520568847656,1.5116883516311646,0.3029404431137016,0.4260559380054474,0.1720692217350006,0.0702199786901474,0.0705524161458015,0.0761490240693092,0.0857743322849273,0.1002825573086738,-0.0379999615252018,-0.0674073249101638,-0.0464238785207271,-0.0821110066026449,0.1042805388569831,1.2264795303344729,0.3441671729087829,0.2806138721359553,4.106265611252533,1.2291531562805176,1.1228350400924685,1.19106125831604,0.0538661181926727,0.0487243986204637,11.32386457663949,5,456,4000,ckpt_mix5_seed456_iter4000.pt,5.0611024027409295,-0.048601954204575464
0.7356356382369995,71.63139741471574,56.37482070922852,1.462160348892212,0.4697963277991119,0.5258142352104187,0.1997266709804535,0.0810476616024971,0.0690386071801185,0.0726152881979942,0.0887164697051048,0.1047523021697998,-0.0252934470772743,-0.0801322758197784,-0.0420545451343059,-0.1075516901910305,0.1166043132543563,1.4517136812210083,0.6949837803840637,0.4787333649788247,6.782571092676456,1.5616925954818726,1.1710892915725708,1.3399423360824585,0.1958977133035659,0.1837289435368703,-26.261483678661406,5,456,10000,ckpt_mix5_seed456_iter10000.pt,4.502023409122961,-0.038450591510841424
0.647556334733963,67.79505892192695,81.18333435058594,1.4681962728500366,0.4673779084009149,0.6154244542121887,0.2710246741771698,0.1098531261086463,0.0798146501183509,0.06651072204113,0.0974455848336219,0.1115369275212287,0.030448792502284,-0.0952272787690162,0.011252574622631,-0.1580653144046664,0.1535641501347223,1.8103636503219604,1.162794828414917,0.6422990330065077,10.725799562854212,2.1946654319763184,1.2082494497299194,1.5788196325302124,0.4982644617557525,0.4098196712789459,-3.16751071176169,5,456,31000,ckpt_mix5_seed456_iter31000.pt,,0.08952356193185765
0.7494991719722748,72.03025635762471,54.50019454956055,1.464629054069519,0.4609853466866432,0.5132557153701782,0.1940774470567703,0.0792696923017501,0.069059632718563,0.0733638033270835,0.0880367532372474,0.1039123982191085,-0.0270633678883314,-0.0781975612044334,-0.0435700975358486,-0.1037646578624844,0.1141355906923611,1.423656940460205,0.6492931842803955,0.4560741856178961,6.393054958008822,1.516643762588501,1.167529821395874,1.3229594230651855,0.1749059408903122,0.1626484802949974,-52.91200084076384,5,456,9000,ckpt_mix5_seed456_iter9000.pt,4.600314518427943,-0.040210731378715295
0.6307172775268555,66.29096742005417,91.00760650634766,1.514584183692932,0.4491864257876389,0.638037919998169,0.2913632094860077,0.1368388235569,0.0965762808918953,0.0655925795435905,0.0991720333695411,0.1115043461322784,0.0622011721134185,-0.0833066254854202,0.0466635711491107,-0.1560605242848396,0.1749261046449343,1.9547172784805296,1.335662603378296,0.6833021896565683,12.55729040458107,2.436788320541382,1.23648202419281,1.6900678873062134,0.6060894727706909,0.4932371224811049,-3.281648756874172,5,456,44000,ckpt_mix5_seed456_iter44000.pt,,0.4910593663497708
0.6332650482654572,66.09883633710886,93.74805450439452,1.525489330291748,0.4368186667097433,0.6395961046218872,0.2980507314205169,0.1438301503658294,0.1035037338733673,0.0654061511158943,0.0994753390550613,0.1109051406383514,0.0713366940617561,-0.0766966268420219,0.0557990223169326,-0.1507132872939109,0.1817948718865712,1.9931775331497192,1.3600646257400513,0.6823599986937485,12.726417464607769,2.5013506412506104,1.2488514184951782,1.723548173904419,0.6323327422142029,0.4987832348766368,-3.659448372742884,5,456,48000,ckpt_mix5_seed456_iter48000.pt,,2.0419303726838764
0.648084431886673,68.10643622863827,76.60161590576172,1.4599367380142212,0.4795182157451269,0.6115869879722595,0.2622763514518738,0.104655385017395,0.0768439397215843,0.0665204674005508,0.0958665832877159,0.1111935451626777,0.0193011425435543,-0.0971976146101951,0.0004172763437964,-0.1554469931870699,0.147925225396951,1.7613232135772705,1.121346354484558,0.6366499569608178,10.373477618462612,2.104243755340576,1.1999799013137815,1.5416913032531738,0.4566043317317962,0.3946192393902414,-3.3298915687945225,5,456,27000,ckpt_mix5_seed456_iter27000.pt,,0.04816775519069614
0.8301078379154205,73.75728864995078,44.60800552368164,1.4963529109954834,0.3606927260692941,0.4474531710147857,0.1763149052858352,0.0727060139179229,0.069832257926464,0.0754285901784896,0.0857582241296768,0.1010640934109687,-0.0364652574062347,-0.0699070394039154,-0.045757059007883,-0.0866279304027557,0.1062843923767407,1.277675747871399,0.4183585941791534,0.3274372168382819,4.652632939862553,1.2999629974365234,1.1380187273025513,1.226645588874817,0.0810926556587219,0.0710758460917615,15.118615468290828,5,456,5000,ckpt_mix5_seed456_iter5000.pt,5.048938686864366,-0.04792981307582067
0.6439288258552551,67.59482954754301,82.85003662109375,1.4720436334609983,0.4680592429966003,0.6191126108169556,0.2727237939834595,0.1119501516222953,0.081158198416233,0.0663214102387428,0.0973927304148674,0.1117789074778556,0.0328203551471233,-0.095022439956665,0.0146662117913365,-0.1589438375085592,0.1552773813406626,1.8230301141738887,1.1840428113937378,0.6494916324711255,10.927591200237414,2.216838836669922,1.2091819047927856,1.586935043334961,0.5090593695640564,0.4216035140906129,-3.1141573555643327,5,456,32000,ckpt_mix5_seed456_iter32000.pt,,0.10027703651385637
0.7037190496921539,70.66152272389206,62.769927978515625,1.453479886054993,0.4867495408956067,0.5546769499778748,0.2139233350753784,0.0841243714094162,0.0688606277108192,0.070763885974884,0.0909201204776763,0.106232114136219,-0.0178867634385824,-0.0849140584468841,-0.0360258221626281,-0.118427705951035,0.1223027780652046,1.5253952741622925,0.8126113414764404,0.5327218131021727,7.666468203329667,1.6855522394180298,1.1775314807891846,1.384075403213501,0.2554844319820404,0.2407612604835733,-10.610295660158789,5,456,13000,ckpt_mix5_seed456_iter13000.pt,3.8972268038303537,-0.029549422327629613
0.6440801322460175,67.89330776073265,79.59947204589844,1.4653490781784058,0.4801233868007362,0.6152377724647522,0.2640571594238281,0.1064775213599205,0.0773300752043724,0.0664960592985153,0.0966984406113624,0.1113332659006118,0.0220575276762247,-0.0970091447234153,0.0033052291255444,-0.1565424809232354,0.1492882519960403,1.7750588655471802,1.1440036296844482,0.6444877099255637,10.5474516446823,2.128422498703003,1.2007629871368408,1.550411820411682,0.4684909880161285,0.4071736205873648,-3.25769509575986,5,456,28000,ckpt_mix5_seed456_iter28000.pt,,0.05709844638734236
0.6344330608844757,66.16789764527776,95.08435821533205,1.5260387659072876,0.4374086679632907,0.6382724046707153,0.2966431975364685,0.1424636095762252,0.1019150987267494,0.065595731139183,0.0995295047760009,0.1111556738615036,0.0690934062004089,-0.0787520334124565,0.0537737049162387,-0.1526747532188892,0.1803406352798144,1.982821702957153,1.3485037088394165,0.6800932731507546,12.699448287309394,2.4864001274108887,1.2446696758270264,1.7150362730026243,0.6269159317016602,0.4929683732263576,-3.5132265570859613,5,456,47000,ckpt_mix5_seed456_iter47000.pt,,1.1268287984624703
0.8050518184900284,73.29813462465022,47.557838439941406,1.4846044778823853,0.4005943748643388,0.4667187035083771,0.1803044825792312,0.0748179480433464,0.0691396966576576,0.0748151317238807,0.0863244906067848,0.1018975973129272,-0.0342523008584976,-0.0719728618860244,-0.0458081401884555,-0.0908331423997879,0.1080873757600784,1.320805311203003,0.4854359030723572,0.3675302448283727,5.156219149325032,1.361818790435791,1.1483522653579712,1.2555547952651978,0.1067336052656173,0.0946348465436068,21.995886532453312,5,456,6000,ckpt_mix5_seed456_iter6000.pt,4.965114418588159,-0.04641573169931782
0.6534356772899628,68.56601689168029,72.1187744140625,1.450390338897705,0.4843881362046782,0.6041686534881592,0.2535925805568695,0.0990843474864959,0.0741864144802093,0.0671840608119964,0.0948885008692741,0.1105199381709098,0.0106172626838088,-0.0960362404584884,-0.0079372627660632,-0.1493629920296371,0.1422877808411916,1.72108256816864,1.0724669694900513,0.6231351029252972,9.772579801814931,2.0269901752471924,1.198156237602234,1.5140495300292969,0.4183025956153869,0.3716787889102058,-3.777954432041641,5,456,24000,ckpt_mix5_seed456_iter24000.pt,,0.02387417774751979
0.6289990246295929,65.78136011903803,95.45118713378906,1.5352025032043457,0.4374323405110493,0.6440580487251282,0.3014141917228699,0.1505374610424041,0.1073224768042564,0.0658248886466026,0.1001113057136535,0.1111735850572586,0.075955718755722,-0.073365993797779,0.0615073665976524,-0.1480268500745296,0.1864247098565101,2.0108017921447754,1.3868764638900757,0.6897131594027794,13.01421364570694,2.532578945159912,1.2490496635437012,1.7373563051223757,0.6478515863418579,0.5145325208214793,-3.877619106591059,5,456,50000,ckpt_mix5_seed456_iter50000.pt,,-4.301936239161936
0.639192134141922,67.3594330707947,82.34140014648438,1.4771114587783811,0.4701443768584146,0.6234654188156128,0.2742907702922821,0.1144778952002525,0.0821631774306297,0.0663511604070663,0.0977658033370971,0.1119722202420234,0.0353412181138992,-0.0946343541145324,0.0177849624305963,-0.1596221402287483,0.1569772809743881,1.8354896306991575,1.2080742120742798,0.6581754455525619,11.152833433133065,2.236735343933105,1.2097747325897217,1.595635175704956,0.5187397599220276,0.4358826782567,-3.0728234381134856,5,456,33000,ckpt_mix5_seed456_iter33000.pt,,0.11281406187808607
0.7156890630722046,71.01443642771045,61.72776794433594,1.4583711624145508,0.4795968753476671,0.5438150763511658,0.2092202752828598,0.0825587660074234,0.0689849480986595,0.071253702044487,0.0900649353861808,0.1056633591651916,-0.0199773423373699,-0.0833102613687515,-0.0386764779686927,-0.1149767208844423,0.1202546631296475,1.5020420551300049,0.7703176140785217,0.5128468982071079,7.311501659163239,1.6470283269882202,1.1759440898895264,1.370710849761963,0.2367156445980072,0.2190097225906484,-13.118516040975456,5,456,12000,ckpt_mix5_seed456_iter12000.pt,4.079604897020435,-0.03222717277672814
0.6459732949733734,67.90049518067762,83.0841064453125,1.4664897918701172,0.4751223101473029,0.6145578026771545,0.2659180164337158,0.1066455692052841,0.0780948176980018,0.0664565786719322,0.0965578407049179,0.1111369878053665,0.0251591838896274,-0.0960369706153869,0.0051261698827147,-0.1566350478678941,0.1502194677790006,1.7880223989486694,1.1491377353668213,0.6426864280982346,10.616560310751456,2.150890827178955,1.2050808668136597,1.561359167098999,0.4776746332645416,0.4068254460736753,-3.253108914618877,5,456,29000,ckpt_mix5_seed456_iter29000.pt,,0.06818062487127716
0.6332994103431702,66.21849373346014,93.89766693115234,1.5210440158843994,0.4405978534266508,0.6381043791770935,0.295153260231018,0.1400886923074722,0.1003998070955276,0.0655157193541526,0.0993861332535743,0.1110844388604164,0.0670402348041534,-0.0802307575941085,0.0518234930932521,-0.1538662537932396,0.1785472532113393,1.9730613231658936,1.3436025381088257,0.680973528558758,12.64811238940868,2.468743085861206,1.2420554161071775,1.7066302299499512,0.6193287372589111,0.4926998429889195,-3.428677734856559,5,456,46000,ckpt_mix5_seed456_iter46000.pt,,0.815600217427193
