ratio,seed,iteration,effective_rank,bridge_capacity,subspace_separation,specialization_index,path_diversity
0,123,29000,66.11441040039062,0.4294402599334717,1.4245378971099854,0.18405340860287348,0.00022242569040369106
0,123,3000,73.46823120117188,0.3282085061073303,1.4112647771835327,0.1160220354795456,7.514403484485767e-05
0,123,30000,65.80777740478516,0.43123143911361694,1.4220932722091675,0.18654911716779074,0.0002256086137559679
0,123,31000,65.67896270751953,0.43343350291252136,1.4217561483383179,0.1882470448811849,0.00023027792683354132
0,123,32000,65.45061492919922,0.43545809388160706,1.4239141941070557,0.1900661438703537,0.00023441936351634838
0,123,33000,65.29114532470703,0.4366501271724701,1.4257627725601196,0.1917694260676702,0.0002381985275833695
0,123,34000,65.11833190917969,0.43827134370803833,1.4305440187454224,0.19367719690004984,0.00024213600158691406
0,123,35000,64.95555114746094,0.4397338330745697,1.4267990589141846,0.19586076339085898,0.00024600279772723165
0,123,36000,64.73465728759766,0.44119423627853394,1.4271817207336426,0.19829784333705902,0.00024941485016434284
0,123,37000,64.61712646484375,0.4431056082248688,1.4234150648117065,0.20004955430825552,0.0002544264086970577
0,123,38000,64.55921936035156,0.4444282352924347,1.4243221282958984,0.2014776666959127,0.0002584487243934914
0,123,39000,64.47827911376953,0.44605615735054016,1.4270877838134766,0.20282636086146036,0.00026306334248295536
0,123,4000,73.19342803955078,0.3338034749031067,1.413106918334961,0.1181597759326299,8.586606272944697e-05
0,123,40000,64.44499206542969,0.44725799560546875,1.4232854843139648,0.20470269521077475,0.00026698204323097514
0,123,41000,64.35869598388672,0.4485730230808258,1.4189999103546143,0.20611672103405,0.0002712690212108471
0,123,42000,64.35731506347656,0.4497480094432831,1.4237812757492065,0.20757067700227103,0.0002760522630479601
0,123,43000,64.27384185791016,0.4511137306690216,1.4219447374343872,0.20925785601139069,0.0002799814365528248
0,123,44000,64.28665161132812,0.45223772525787354,1.4222548007965088,0.210504949092865,0.00028481310385244864
0,123,45000,64.11653137207031,0.45305970311164856,1.4240341186523438,0.21288529535134634,0.0002883161085623282
0,123,46000,64.14408111572266,0.4541030824184418,1.4231905937194824,0.2137629340092341,0.0002940045462714301
0,123,47000,64.0721206665039,0.4548717439174652,1.4228473901748657,0.21611017982165018,0.00029794689461036967
0,123,48000,63.929481506347656,0.45604580640792847,1.4239145517349243,0.21824818352858225,0.0003012581224794741
0,123,49000,64.0076904296875,0.4569007456302643,1.4262064695358276,0.21909508109092712,0.00030699708726671007
0,123,5000,72.84701538085938,0.3396700918674469,1.4194977283477783,0.12079572677612305,9.495616842199254e-05
0,123,50000,64.04743957519531,0.457906037569046,1.4290227890014648,0.21995742122332254,0.0003120175114384404
0,123,6000,72.49788665771484,0.34524476528167725,1.4173996448516846,0.12288978199164073,0.00010338299362747757
0,123,7000,72.1142807006836,0.3507322072982788,1.412692666053772,0.12619665016730627,0.00011097295195968063
0,123,8000,71.78026580810547,0.35646337270736694,1.4081329107284546,0.12977895637353262,0.00011792528187787092
0,123,9000,71.4274673461914,0.3617349863052368,1.4082952737808228,0.1326715275645256,0.00012460645922908077
0,42,1000,72.36177825927734,0.3238350749015808,1.4198269844055176,0.12470985949039459,2.8353397493009215e-05
0,42,10000,69.88082885742188,0.3769688308238983,1.439864993095398,0.15898828953504562,0.0001373757874524152
0,42,11000,69.38685607910156,0.3829766511917114,1.4407562017440796,0.164189745982488,0.00014461134098194263
0,42,12000,68.95096588134766,0.38852185010910034,1.443150520324707,0.1692765454451243,0.0001513723090842918
0,42,13000,68.5442123413086,0.393684446811676,1.446729063987732,0.17394555856784186,0.0001579112653379087
0,42,14000,68.39960479736328,0.3984750509262085,1.446990728378296,0.17754831661780676,0.00016465718657882126
0,42,15000,68.12696075439453,0.4030417501926422,1.4504358768463135,0.18187927703062692,0.0001707024927492495
0,42,16000,67.7670669555664,0.40750569105148315,1.4558563232421875,0.186356912056605,0.00017696082150494611
0,42,17000,67.54369354248047,0.41136687994003296,1.457039713859558,0.1896473839879036,0.00018330037152325667
0,42,18000,67.19985961914062,0.4155746102333069,1.4600955247879028,0.19379587719837824,0.00018918644940411604
0,42,19000,66.97407531738281,0.41956642270088196,1.4656224250793457,0.19649879386027655,0.0001955981077971282
0,42,2000,73.93218994140625,0.32433709502220154,1.4423105716705322,0.11635990689198177,5.987531167489511e-05
0,42,20000,66.81681823730469,0.4232628047466278,1.4665906429290771,0.19997218499581018,0.00020132481610333477
0,42,21000,66.48616027832031,0.4266763925552368,1.4665250778198242,0.2032883564631144,0.00020668194029066297
0,42,22000,66.15518188476562,0.429934561252594,1.4653838872909546,0.2068181112408638,0.00021210444415057148
0,42,23000,65.83043670654297,0.43327903747558594,1.4690091609954834,0.21028695503870645,0.00021716873734085648
0,42,24000,65.67147827148438,0.4361993968486786,1.4738860130310059,0.2135318840543429,0.00022274130362051506
0,42,25000,65.41570281982422,0.4396069645881653,1.4767093658447266,0.21641930689414343,0.00022763052693119756
0,42,26000,65.18695831298828,0.4425290524959564,1.4787483215332031,0.21903940041859946,0.0002327297528584798
0,42,27000,65.18000030517578,0.44501230120658875,1.4750416278839111,0.2213408648967743,0.00023800705097339772
0,42,28000,64.99750518798828,0.4476960599422455,1.4802665710449219,0.2246731494863828,0.00024263715744018554
0,42,29000,64.72440338134766,0.45029041171073914,1.484089732170105,0.22744680444399515,0.00024738036261664494
0,42,3000,73.67489624023438,0.32994964718818665,1.4455039501190186,0.11879739413658778,7.57283987822356e-05
0,42,30000,64.42723083496094,0.4526839852333069,1.4758100509643555,0.23017490655183792,0.00025204416557594585
0,42,31000,64.105712890625,0.45530033111572266,1.4791080951690674,0.23310948411623636,0.00025693361847488967
0,42,32000,63.96320724487305,0.4578806459903717,1.4818031787872314,0.23476997266213098,0.0002617732330604836
0,42,33000,63.88334655761719,0.4601934254169464,1.4765510559082031,0.23633347948392233,0.00026747456303349246
0,42,34000,63.693973541259766,0.4622451663017273,1.4734022617340088,0.2389028420050939,0.0002724434004889594
0,42,35000,63.615509033203125,0.46446850895881653,1.4731683731079102,0.24043801426887512,0.0002775665742379648
0,42,36000,63.39838409423828,0.46649712324142456,1.4756991863250732,0.2432945171991984,0.00028182755576239694
0,42,37000,63.109825134277344,0.46843722462654114,1.4748289585113525,0.2459444006284078,0.00028680894992969653
0,42,38000,62.85098648071289,0.47040310502052307,1.4746187925338745,0.24845451613267264,0.00029100628252382634
0,42,39000,62.801673889160156,0.4724932909011841,1.4709962606430054,0.2503480464220047,0.0002964215102019133
0,42,4000,73.14381408691406,0.33645981550216675,1.4409443140029907,0.12389228244622548,8.710522121853298e-05
0,42,40000,62.79224395751953,0.4745446443557739,1.4734703302383423,0.2517404506603877,0.00030233690473768446
0,42,41000,62.54669189453125,0.47635892033576965,1.4711918830871582,0.25437553226947784,0.00030654741216588904
0,42,42000,62.53193283081055,0.4780924320220947,1.4724743366241455,0.255924051006635,0.0003128286644264504
0,42,43000,62.35803985595703,0.47969484329223633,1.4752498865127563,0.25856128831704456,0.00031701575385199653
0,42,44000,62.14627456665039,0.48136430978775024,1.4701902866363525,0.2609068651994069,0.00032158547860604747
0,42,45000,61.89105987548828,0.4828467071056366,1.4733302593231201,0.2634734312693278,0.00032612027062310113
0,42,46000,61.90133285522461,0.48452967405319214,1.4707379341125488,0.2646336853504181,0.00033243221706814234
0,42,47000,61.73499298095703,0.4859139323234558,1.4701087474822998,0.2669915556907654,0.0003376508288913303
0,42,48000,61.684261322021484,0.487226277589798,1.4731762409210205,0.268381267786026,0.00034363216824001737
0,42,49000,61.73284149169922,0.4884018898010254,1.4727344512939453,0.268583541115125,0.00034975814819335937
0,42,5000,72.56539916992188,0.3432578146457672,1.4357420206069946,0.12924286971489587,9.678921876130281e-05
0,42,50000,61.668880462646484,0.48945677280426025,1.4760111570358276,0.27045297125975293,0.00035503853691948783
0,42,6000,72.01566314697266,0.3504273295402527,1.4287830591201782,0.13463254272937775,0.00010585730164139358
0,42,7000,71.45458221435547,0.3573656976222992,1.4269731044769287,0.14149909714857736,0.00011436801486545139
0,42,8000,70.87039947509766,0.3640282452106476,1.429513692855835,0.14790333807468414,0.00012233614921569824
0,42,9000,70.40440368652344,0.37091919779777527,1.436803936958313,0.15344765534003577,0.00013000549210442436
0,42,1000,72.36177825927734,0.3238350749015808,1.4198269844055176,0.12470985949039459,2.8353397493009215e-05
0,42,10000,69.88082885742188,0.3769688308238983,1.439864993095398,0.15898828953504562,0.0001373757874524152
0,42,100000,62.51171875,0.5142903923988342,1.4783952236175537,0.32233187059561413,0.0006991830755163122
0,42,11000,69.38685607910156,0.3829766511917114,1.4407562017440796,0.164189745982488,0.00014461134098194263
0,42,12000,68.95096588134766,0.38852185010910034,1.443150520324707,0.1692765454451243,0.0001513723090842918
0,42,13000,68.5442123413086,0.393684446811676,1.446729063987732,0.17394555856784186,0.0001579112653379087
0,42,14000,68.39960479736328,0.3984750509262085,1.446990728378296,0.17754831661780676,0.00016465718657882126
0,42,15000,68.12696075439453,0.4030417501926422,1.4504358768463135,0.18187927703062692,0.0001707024927492495
0,42,16000,67.7670669555664,0.40750569105148315,1.4558563232421875,0.186356912056605,0.00017696082150494611
0,42,17000,67.54369354248047,0.41136687994003296,1.457039713859558,0.1896473839879036,0.00018330037152325667
0,42,18000,67.19985961914062,0.4155746102333069,1.4600955247879028,0.19379587719837824,0.00018918644940411604
0,42,19000,66.97407531738281,0.41956642270088196,1.4656224250793457,0.19649879386027655,0.0001955981077971282
0,42,2000,73.93218994140625,0.32433709502220154,1.4423105716705322,0.11635990689198177,5.987531167489511e-05
0,42,20000,66.81681823730469,0.4232628047466278,1.4665906429290771,0.19997218499581018,0.00020132481610333477
0,42,21000,66.48616027832031,0.4266763925552368,1.4665250778198242,0.2032883564631144,0.00020668194029066297
0,42,22000,66.15518188476562,0.429934561252594,1.4653838872909546,0.2068181112408638,0.00021210444415057148
0,42,23000,65.83043670654297,0.43327903747558594,1.4690091609954834,0.21028695503870645,0.00021716873734085648
0,42,24000,65.67147827148438,0.4361993968486786,1.4738860130310059,0.2135318840543429,0.00022274130362051506
0,42,25000,65.41570281982422,0.4396069645881653,1.4767093658447266,0.21641930689414343,0.00022763052693119756
0,42,26000,65.18695831298828,0.4425290524959564,1.4787483215332031,0.21903940041859946,0.0002327297528584798
0,42,27000,65.18000030517578,0.44501230120658875,1.4750416278839111,0.2213408648967743,0.00023800705097339772
0,42,28000,64.99750518798828,0.4476960599422455,1.4802665710449219,0.2246731494863828,0.00024263715744018554
0,42,29000,64.72440338134766,0.45029041171073914,1.484089732170105,0.22744680444399515,0.00024738036261664494
0,42,3000,73.67489624023438,0.32994964718818665,1.4455039501190186,0.11879739413658778,7.57283987822356e-05
0,42,30000,64.42723083496094,0.4526839852333069,1.4758100509643555,0.23017490655183792,0.00025204416557594585
0,42,31000,64.105712890625,0.45530033111572266,1.4791080951690674,0.23310948411623636,0.00025693361847488967
0,42,32000,63.96320724487305,0.4578806459903717,1.4818031787872314,0.23476997266213098,0.0002617732330604836
0,42,33000,63.88334655761719,0.4601934254169464,1.4765510559082031,0.23633347948392233,0.00026747456303349246
0,42,34000,63.693973541259766,0.4622451663017273,1.4734022617340088,0.2389028420050939,0.0002724434004889594
0,42,35000,63.615509033203125,0.46446850895881653,1.4731683731079102,0.24043801426887512,0.0002775665742379648
0,42,36000,63.39838409423828,0.46649712324142456,1.4756991863250732,0.2432945171991984,0.00028182755576239694
0,42,37000,63.109825134277344,0.46843722462654114,1.4748289585113525,0.2459444006284078,0.00028680894992969653
0,42,38000,62.85098648071289,0.47040310502052307,1.4746187925338745,0.24845451613267264,0.00029100628252382634
0,42,39000,62.801673889160156,0.4724932909011841,1.4709962606430054,0.2503480464220047,0.0002964215102019133
0,42,4000,73.14381408691406,0.33645981550216675,1.4409443140029907,0.12389228244622548,8.710522121853298e-05
0,42,40000,62.79224395751953,0.4745446443557739,1.4734703302383423,0.2517404506603877,0.00030233690473768446
0,42,41000,62.54669189453125,0.47635892033576965,1.4711918830871582,0.25437553226947784,0.00030654741216588904
0,42,42000,62.53193283081055,0.4780924320220947,1.4724743366241455,0.255924051006635,0.0003128286644264504
0,42,43000,62.35803985595703,0.47969484329223633,1.4752498865127563,0.25856128831704456,0.00031701575385199653
0,42,44000,62.14627456665039,0.48136430978775024,1.4701902866363525,0.2609068651994069,0.00032158547860604747
0,42,45000,61.89105987548828,0.4828467071056366,1.4733302593231201,0.2634734312693278,0.00032612027062310113
0,42,46000,61.90133285522461,0.48452967405319214,1.4707379341125488,0.2646336853504181,0.00033243221706814234
0,42,47000,61.73499298095703,0.4859139323234558,1.4701087474822998,0.2669915556907654,0.0003376508288913303
0,42,48000,61.684261322021484,0.487226277589798,1.4731762409210205,0.268381267786026,0.00034363216824001737
0,42,49000,61.73284149169922,0.4884018898010254,1.4727344512939453,0.268583541115125,0.00034975814819335937
0,42,5000,72.56539916992188,0.3432578146457672,1.4357420206069946,0.12924286971489587,9.678921876130281e-05
0,42,50000,61.668880462646484,0.48945677280426025,1.4760111570358276,0.27045297125975293,0.00035503853691948783
0,42,51000,61.55647659301758,0.4906134009361267,1.4771078824996948,0.2717696527640025,0.0003600654955263491
0,42,52000,61.3531379699707,0.49168577790260315,1.4761513471603394,0.2740330795447032,0.00036478724303068937
0,42,53000,61.294593811035156,0.49269238114356995,1.4762585163116455,0.27524975935618085,0.0003707032027067962
0,42,54000,61.20288848876953,0.49346378445625305,1.4801353216171265,0.27730976541837055,0.00037700511791087965
0,42,55000,61.188472747802734,0.49434247612953186,1.478281021118164,0.2783585886160533,0.00038315165484393085
0,42,56000,61.14341354370117,0.4951060116291046,1.4777666330337524,0.2801717271407445,0.0003890136436179832
0,42,57000,61.06858825683594,0.49610385298728943,1.4778822660446167,0.28246287008126575,0.0003946374610618309
0,42,58000,61.10849380493164,0.4967033267021179,1.4763543605804443,0.28415025273958844,0.00040119591465702766
0,42,59000,61.07071304321289,0.49733081459999084,1.4786440134048462,0.2855341335137685,0.00040655959094012227
0,42,6000,72.01566314697266,0.3504273295402527,1.4287830591201782,0.13463254272937775,0.00010585730164139358
0,42,60000,61.01357650756836,0.49792829155921936,1.4778923988342285,0.28781582911809284,0.0004121786400123879
0,42,61000,61.10432815551758,0.49866899847984314,1.4789814949035645,0.2889618972937266,0.00041911743305347583
0,42,62000,61.018287658691406,0.4993705451488495,1.4792739152908325,0.29092152913411456,0.00042466954831723815
0,42,63000,60.99440383911133,0.5001856088638306,1.4790476560592651,0.2928512990474701,0.00043128458658854167
0,42,64000,61.03822326660156,0.5006800293922424,1.4783647060394287,0.29393823941548664,0.00043761857350667317
0,42,65000,61.052398681640625,0.5013070106506348,1.4806654453277588,0.29492783546447754,0.0004445219393129702
0,42,66000,61.093257904052734,0.5019331574440002,1.480656385421753,0.2962629149357478,0.00044979226147686996
0,42,67000,61.10595703125,0.5024926066398621,1.4804162979125977,0.29732658465703327,0.0004562005290278682
0,42,68000,61.176658630371094,0.5031028985977173,1.4808269739151,0.29771192371845245,0.0004625734046653465
0,42,69000,61.243614196777344,0.503807783126831,1.479758620262146,0.2977545807758967,0.00047010524184615526
0,42,7000,71.45458221435547,0.3573656976222992,1.4269731044769287,0.14149909714857736,0.00011436801486545139
0,42,70000,61.21611022949219,0.5040827989578247,1.4814211130142212,0.29977178076903027,0.0004761478282787182
0,42,71000,61.273643493652344,0.5044962763786316,1.4817206859588623,0.30060332516829175,0.00048226473066541884
0,42,72000,61.20662307739258,0.5050273537635803,1.480008840560913,0.3027130613724391,0.00048702992333306207
0,42,73000,61.32918167114258,0.5052242875099182,1.4802215099334717,0.3028286198774974,0.000495610343085395
0,42,74000,61.32777786254883,0.5056329965591431,1.4800918102264404,0.3044784019390742,0.0005000204156946253
0,42,75000,61.41410446166992,0.5061226487159729,1.480485439300537,0.30531904598077136,0.0005070803253738968
0,42,76000,61.40385818481445,0.506710410118103,1.480908989906311,0.3066483289003372,0.0005130064222547743
0,42,77000,61.47663116455078,0.5069280862808228,1.4785236120224,0.3072432577610016,0.0005215587615966797
0,42,78000,61.45157241821289,0.5071957111358643,1.4809248447418213,0.3088613251845042,0.0005274553652162905
0,42,79000,61.46220779418945,0.508109450340271,1.4825071096420288,0.3101968417565028,0.0005329534036141854
0,42,8000,70.87039947509766,0.3640282452106476,1.429513692855835,0.14790333807468414,0.00012233614921569824
0,42,80000,61.44524383544922,0.5082756280899048,1.4788923263549805,0.3118389695882797,0.0005405240235505281
0,42,81000,61.58184051513672,0.5089308619499207,1.4815677404403687,0.31189200282096863,0.0005495040328414352
0,42,82000,61.680171966552734,0.5092962384223938,1.4815642833709717,0.31220919887224835,0.0005572748537416812
0,42,83000,61.717891693115234,0.5096815824508667,1.481233835220337,0.31294143199920654,0.0005636634473447446
0,42,84000,61.75869369506836,0.5099771618843079,1.4804598093032837,0.31358781456947327,0.0005712445930198387
0,42,85000,61.749977111816406,0.510314404964447,1.4816815853118896,0.3144194930791855,0.0005773703963668258
0,42,86000,61.88462829589844,0.5108401775360107,1.4799503087997437,0.3137175341447194,0.0005863300252843786
0,42,87000,61.91231155395508,0.5112815499305725,1.4810197353363037,0.31459345916906994,0.0005937936570909288
0,42,88000,61.955753326416016,0.5114850401878357,1.4807920455932617,0.31520699958006543,0.0006025011274549696
0,42,89000,61.99198532104492,0.5116629600524902,1.4807459115982056,0.3163800934950511,0.0006112952762179904
0,42,9000,70.40440368652344,0.37091919779777527,1.436803936958313,0.15344765534003577,0.00013000549210442436
0,42,90000,62.0955924987793,0.5120680332183838,1.4808167219161987,0.316040779153506,0.0006184266408284506
0,42,91000,62.08928298950195,0.5120810270309448,1.4806795120239258,0.317266305287679,0.0006260106828477647
0,42,92000,62.10038757324219,0.5122625827789307,1.4792152643203735,0.3183295875787735,0.0006342783327455874
0,42,93000,62.254234313964844,0.5125507116317749,1.4800498485565186,0.31752346952756244,0.0006437256424515335
0,42,94000,62.22470474243164,0.5125865340232849,1.4812543392181396,0.31902549664179486,0.0006512680760136357
0,42,95000,62.32486343383789,0.5128301382064819,1.4808546304702759,0.3196788877248764,0.0006592142317030165
0,42,96000,62.31116485595703,0.5132655501365662,1.480430245399475,0.3202036072810491,0.0006657221758807147
0,42,97000,62.333187103271484,0.5133934617042542,1.481126308441162,0.3210594008366267,0.0006747252146402995
0,42,98000,62.403282165527344,0.5137757658958435,1.4820680618286133,0.32178501784801483,0.0006826698161937572
0,42,99000,62.488948822021484,0.5141368508338928,1.479003667831421,0.32146120071411133,0.0006907210173430266
0,42,1000,72.36177825927734,0.3238350749015808,1.4198269844055176,0.12470985949039459,2.8353397493009215e-05
0,42,10000,69.88082885742188,0.3769688308238983,1.439864993095398,0.15898828953504562,0.0001373757874524152
0,42,100000,62.51171875,0.5142903923988342,1.4783952236175537,0.32233187059561413,0.0006991830755163122
0,42,11000,69.38685607910156,0.3829766511917114,1.4407562017440796,0.164189745982488,0.00014461134098194263
0,42,12000,68.95096588134766,0.38852185010910034,1.443150520324707,0.1692765454451243,0.0001513723090842918
0,42,13000,68.5442123413086,0.393684446811676,1.446729063987732,0.17394555856784186,0.0001579112653379087
0,42,14000,68.39960479736328,0.3984750509262085,1.446990728378296,0.17754831661780676,0.00016465718657882126
0,42,15000,68.12696075439453,0.4030417501926422,1.4504358768463135,0.18187927703062692,0.0001707024927492495
0,42,16000,67.7670669555664,0.40750569105148315,1.4558563232421875,0.186356912056605,0.00017696082150494611
0,42,17000,67.54369354248047,0.41136687994003296,1.457039713859558,0.1896473839879036,0.00018330037152325667
0,42,18000,67.19985961914062,0.4155746102333069,1.4600955247879028,0.19379587719837824,0.00018918644940411604
0,42,19000,66.97407531738281,0.41956642270088196,1.4656224250793457,0.19649879386027655,0.0001955981077971282
0,42,2000,73.93218994140625,0.32433709502220154,1.4423105716705322,0.11635990689198177,5.987531167489511e-05
0,42,20000,66.81681823730469,0.4232628047466278,1.4665906429290771,0.19997218499581018,0.00020132481610333477
0,42,21000,66.48616027832031,0.4266763925552368,1.4665250778198242,0.2032883564631144,0.00020668194029066297
0,42,22000,66.15518188476562,0.429934561252594,1.4653838872909546,0.2068181112408638,0.00021210444415057148
0,42,23000,65.83043670654297,0.43327903747558594,1.4690091609954834,0.21028695503870645,0.00021716873734085648
0,42,24000,65.67147827148438,0.4361993968486786,1.4738860130310059,0.2135318840543429,0.00022274130362051506
0,42,25000,65.41570281982422,0.4396069645881653,1.4767093658447266,0.21641930689414343,0.00022763052693119756
0,42,26000,65.18695831298828,0.4425290524959564,1.4787483215332031,0.21903940041859946,0.0002327297528584798
0,42,27000,65.18000030517578,0.44501230120658875,1.4750416278839111,0.2213408648967743,0.00023800705097339772
0,42,28000,64.99750518798828,0.4476960599422455,1.4802665710449219,0.2246731494863828,0.00024263715744018554
0,42,29000,64.72440338134766,0.45029041171073914,1.484089732170105,0.22744680444399515,0.00024738036261664494
0,42,3000,73.67489624023438,0.32994964718818665,1.4455039501190186,0.11879739413658778,7.57283987822356e-05
0,42,30000,64.42723083496094,0.4526839852333069,1.4758100509643555,0.23017490655183792,0.00025204416557594585
0,42,31000,64.105712890625,0.45530033111572266,1.4791080951690674,0.23310948411623636,0.00025693361847488967
0,42,32000,63.96320724487305,0.4578806459903717,1.4818031787872314,0.23476997266213098,0.0002617732330604836
0,42,33000,63.88334655761719,0.4601934254169464,1.4765510559082031,0.23633347948392233,0.00026747456303349246
0,42,34000,63.693973541259766,0.4622451663017273,1.4734022617340088,0.2389028420050939,0.0002724434004889594
0,42,35000,63.615509033203125,0.46446850895881653,1.4731683731079102,0.24043801426887512,0.0002775665742379648
0,42,36000,63.39838409423828,0.46649712324142456,1.4756991863250732,0.2432945171991984,0.00028182755576239694
0,42,37000,63.109825134277344,0.46843722462654114,1.4748289585113525,0.2459444006284078,0.00028680894992969653
0,42,38000,62.85098648071289,0.47040310502052307,1.4746187925338745,0.24845451613267264,0.00029100628252382634
0,42,39000,62.801673889160156,0.4724932909011841,1.4709962606430054,0.2503480464220047,0.0002964215102019133
0,42,4000,73.14381408691406,0.33645981550216675,1.4409443140029907,0.12389228244622548,8.710522121853298e-05
0,42,40000,62.79224395751953,0.4745446443557739,1.4734703302383423,0.2517404506603877,0.00030233690473768446
0,42,41000,62.54669189453125,0.47635892033576965,1.4711918830871582,0.25437553226947784,0.00030654741216588904
0,42,42000,62.53193283081055,0.4780924320220947,1.4724743366241455,0.255924051006635,0.0003128286644264504
0,42,43000,62.35803985595703,0.47969484329223633,1.4752498865127563,0.25856128831704456,0.00031701575385199653
0,42,44000,62.14627456665039,0.48136430978775024,1.4701902866363525,0.2609068651994069,0.00032158547860604747
0,42,45000,61.89105987548828,0.4828467071056366,1.4733302593231201,0.2634734312693278,0.00032612027062310113
0,42,46000,61.90133285522461,0.48452967405319214,1.4707379341125488,0.2646336853504181,0.00033243221706814234
0,42,47000,61.73499298095703,0.4859139323234558,1.4701087474822998,0.2669915556907654,0.0003376508288913303
0,42,48000,61.684261322021484,0.487226277589798,1.4731762409210205,0.268381267786026,0.00034363216824001737
0,42,49000,61.73284149169922,0.4884018898010254,1.4727344512939453,0.268583541115125,0.00034975814819335937
0,42,5000,72.56539916992188,0.3432578146457672,1.4357420206069946,0.12924286971489587,9.678921876130281e-05
0,42,50000,61.668880462646484,0.48945677280426025,1.4760111570358276,0.27045297125975293,0.00035503853691948783
0,42,51000,61.55647659301758,0.4906134009361267,1.4771078824996948,0.2717696527640025,0.0003600654955263491
0,42,52000,61.3531379699707,0.49168577790260315,1.4761513471603394,0.2740330795447032,0.00036478724303068937
0,42,53000,61.294593811035156,0.49269238114356995,1.4762585163116455,0.27524975935618085,0.0003707032027067962
0,42,54000,61.20288848876953,0.49346378445625305,1.4801353216171265,0.27730976541837055,0.00037700511791087965
0,42,55000,61.188472747802734,0.49434247612953186,1.478281021118164,0.2783585886160533,0.00038315165484393085
0,42,56000,61.14341354370117,0.4951060116291046,1.4777666330337524,0.2801717271407445,0.0003890136436179832
0,42,57000,61.06858825683594,0.49610385298728943,1.4778822660446167,0.28246287008126575,0.0003946374610618309
0,42,58000,61.10849380493164,0.4967033267021179,1.4763543605804443,0.28415025273958844,0.00040119591465702766
0,42,59000,61.07071304321289,0.49733081459999084,1.4786440134048462,0.2855341335137685,0.00040655959094012227
0,42,6000,72.01566314697266,0.3504273295402527,1.4287830591201782,0.13463254272937775,0.00010585730164139358
0,42,60000,61.01357650756836,0.49792829155921936,1.4778923988342285,0.28781582911809284,0.0004121786400123879
0,42,61000,61.10432815551758,0.49866899847984314,1.4789814949035645,0.2889618972937266,0.00041911743305347583
0,42,62000,61.018287658691406,0.4993705451488495,1.4792739152908325,0.29092152913411456,0.00042466954831723815
0,42,63000,60.99440383911133,0.5001856088638306,1.4790476560592651,0.2928512990474701,0.00043128458658854167
0,42,64000,61.03822326660156,0.5006800293922424,1.4783647060394287,0.29393823941548664,0.00043761857350667317
0,42,65000,61.052398681640625,0.5013070106506348,1.4806654453277588,0.29492783546447754,0.0004445219393129702
0,42,66000,61.093257904052734,0.5019331574440002,1.480656385421753,0.2962629149357478,0.00044979226147686996
0,42,67000,61.10595703125,0.5024926066398621,1.4804162979125977,0.29732658465703327,0.0004562005290278682
0,42,68000,61.176658630371094,0.5031028985977173,1.4808269739151,0.29771192371845245,0.0004625734046653465
0,42,69000,61.243614196777344,0.503807783126831,1.479758620262146,0.2977545807758967,0.00047010524184615526
0,42,7000,71.45458221435547,0.3573656976222992,1.4269731044769287,0.14149909714857736,0.00011436801486545139
