direction_diversity,effective_rank,condition_number,tail_exponent,spectral_gap,top_10_energy,within_S1_sim,within_S2_sim,within_S3_sim,within_S1_std,within_S2_std,within_S3_std,S1_S2_sim,S2_S3_sim,S1_S3_sim,bridge_score,clustering_coef,row_norm_mean,row_norm_std,row_norm_cv,row_norm_max_min_ratio,S1_norm_mean,S2_norm_mean,S3_norm_mean,stage_norm_std,WRC_star,composite_risk,ratio,seed,iteration,checkpoint
0.6504442691802979,68.5288856285542,73.37480926513672,1.452061653137207,0.490374751379117,0.6053262948989868,0.25160884857177734,0.09775079041719437,0.07348354160785675,0.06719493120908737,0.09515602886676788,0.11058194935321808,0.008374495431780815,-0.09580048173666,-0.010525032877922058,-0.1478879703208804,0.1409477268656095,1.706505537033081,1.0680978298187256,0.6258976606760601,9.789398450275437,1.9991157054901123,1.1950435638427734,1.501893401145935,0.4057747423648834,0.3733597174892225,-3.9009261362048586,5,456,23000,ckpt_mix5_seed456_iter23000.pt
0.9212983250617981,72.06416453185165,42.770606994628906,1.7303345203399658,0.16156833117487918,0.38883325457572937,0.1606476902961731,0.05846625193953514,0.11066671460866928,0.09193757176399231,0.10661613941192627,0.11372105032205582,-0.0215162243694067,-0.06333781033754349,-0.06358152627944946,-0.08424860332161188,0.10992688561479251,0.8153172135353088,0.07366065680980682,0.09034600850256269,2.3510598165012047,0.8059418201446533,0.8584818243980408,0.7805262804031372,0.03975648432970047,0.005797217067979865,12.791018956260626,5,456,1000,ckpt_mix5_seed456_iter1000.pt
0.6331177651882172,66.68975264951669,86.55621337890625,1.5001503229141235,0.45875531748089937,0.6328064203262329,0.2838371694087982,0.1282581239938736,0.09060139954090118,0.06620176881551743,0.09843547642230988,0.11159998923540115,0.05274388939142227,-0.08847272396087646,0.03685290738940239,-0.15908103063702583,0.16756556431452432,1.9136102199554443,1.2925337553024292,0.6754425405284984,12.060883940811909,2.366407632827759,1.2266641855239868,1.6587847471237183,0.5753945708274841,0.4742076727150213,-3.1008143227282523,5,456,40000,ckpt_mix5_seed456_iter40000.pt
0.6374996900558472,67.16266800523567,84.88200378417969,1.4843544960021973,0.4659642581967409,0.6259682178497314,0.2784724533557892,0.11825431883335114,0.08552160859107971,0.06627236306667328,0.09798123687505722,0.11162882298231125,0.042563315480947495,-0.09193812310695648,0.026048658415675163,-0.15918884240090847,0.16074946026007333,1.8713747262954712,1.2393373250961304,0.6622603699083237,11.467045779447075,2.2950735092163086,1.2208061218261719,1.6247484683990479,0.5426102876663208,0.44926016447270456,-3.0974028238546736,5,456,36000,ckpt_mix5_seed456_iter36000.pt
0.6664610803127289,69.38159559947461,69.73521423339844,1.4536943435668945,0.5042701401769784,0.5875778794288635,0.2304956167936325,0.0898122563958168,0.07005573064088821,0.06913992762565613,0.09241446107625961,0.10847088694572449,-0.006911145523190498,-0.09083747863769531,-0.02642167918384075,-0.13280064519494772,0.13012120127677917,1.608964204788208,0.9566584229469299,0.594580298402011,8.823665266855103,1.823459506034851,1.1840375661849976,1.4349545240402222,0.32216864824295044,0.3190828168994475,-5.831500435697485,5,456,17000,ckpt_mix5_seed456_iter17000.pt
0.9247802793979645,74.32826004974547,34.393375396728516,1.5905343294143677,0.09572146720622023,0.3816564381122589,0.164616659283638,0.06612585484981537,0.07827404141426086,0.08042311668395996,0.08992458879947662,0.10176656395196915,-0.0366530604660511,-0.06439939141273499,-0.04989905282855034,-0.07827255688607693,0.10300551851590474,1.0625520944595337,0.15609610080718994,0.14690677299687635,2.6781675348286016,1.0248395204544067,1.052795648574829,1.0599372386932373,0.01854902133345604,0.011741505089783999,9.302767376893794,5,456,2000,ckpt_mix5_seed456_iter2000.pt
0.6484631597995758,68.67422397025254,74.25160217285156,1.4566730260849,0.5076873130377875,0.6037573218345642,0.2418186217546463,0.09376486390829086,0.07089804857969284,0.06808558106422424,0.09400459378957748,0.10976092517375946,0.0010920847998932004,-0.09354351460933685,-0.018436163663864136,-0.14086131431395188,0.13549384474754333,1.6624904870986938,1.0389163494110107,0.6249156619084936,9.653631087047108,1.9142447710037231,1.1882606744766235,1.470000982284546,0.36601072549819946,0.36521737070450655,-4.61798197583812,5,456,20000,ckpt_mix5_seed456_iter20000.pt
0.6297336518764496,66.37687578811479,89.1847915649414,1.508594036102295,0.45298701468201014,0.6377986073493958,0.28965386748313904,0.1338271200656891,0.09552139043807983,0.06564781069755554,0.09911610931158066,0.11122196912765503,0.0595204196870327,-0.08481808751821518,0.044142186641693115,-0.15698734112083912,0.17300079266230264,1.9465076923370361,1.3304709196090698,0.6835169046655537,12.517051539641233,2.419231653213501,1.2366904020309448,1.6832787990570068,0.5971420407295227,0.4926286086882321,-3.2231104834632327,5,456,43000,ckpt_mix5_seed456_iter43000.pt
0.6356536448001862,66.99327411011986,84.82176971435547,1.4893133640289307,0.46462063801160713,0.6283137798309326,0.27932631969451904,0.12148665636777878,0.08682552725076675,0.0661841630935669,0.09841921180486679,0.11191042512655258,0.04523670673370361,-0.09158622473478317,0.028621291741728783,-0.15999769046902657,0.16254616777102152,1.881637692451477,1.2558369636535645,0.6674169857552318,11.634479935987015,2.312936305999756,1.2212107181549072,1.6322667598724365,0.5513835549354553,0.4575596204323773,-3.0504968790288745,5,456,37000,ckpt_mix5_seed456_iter37000.pt
0.6750728487968445,69.67669963288589,68.60447692871094,1.4542268514633179,0.5006821117072097,0.5801265239715576,0.22627459466457367,0.0886155292391777,0.0697062760591507,0.06942515820264816,0.09217863529920578,0.10829142481088638,-0.009585009887814522,-0.08971104025840759,-0.028667563572525978,-0.12977405544370413,0.12819879998763403,1.5893409252166748,0.9224976897239685,0.580427817143088,8.47809535932972,1.7911605834960938,1.1820143461227417,1.423393726348877,0.3067505955696106,0.29974454631350156,-6.4566339750206545,5,456,16000,ckpt_mix5_seed456_iter16000.pt
0.8919936046004295,74.55415855039638,36.9374885559082,1.5330018997192383,0.20897027293419662,0.40236973762512207,0.1677420288324356,0.06811697036027908,0.07230663299560547,0.07697801291942596,0.0861106738448143,0.09975199401378632,-0.03867160901427269,-0.06538040190935135,-0.046942953020334244,-0.07873479835689068,0.10272187739610672,1.162022590637207,0.25621363520622253,0.22048937349903966,3.429672613941829,1.1448792219161987,1.1004153490066528,1.1430577039718628,0.02516189031302929,0.02767271119084458,9.526435853738963,5,456,3000,ckpt_mix5_seed456_iter3000.pt
0.6425216495990753,68.43911507781975,75.718994140625,1.4563968181610107,0.5086768028465346,0.6091234683990479,0.24534645676612854,0.09512270987033844,0.07146112620830536,0.06780830770730972,0.0946921557188034,0.11022570729255676,0.0039394330233335495,-0.09432332217693329,-0.015554438345134258,-0.1434546997770667,0.1373100976149241,1.6790611743927002,1.0666515827178955,0.6352666553385264,9.897808063477665,1.9429360628128052,1.1886134147644043,1.4806828498840332,0.38034749031066895,0.38130484824252875,-4.322337918184137,5,456,21000,ckpt_mix5_seed456_iter21000.pt
0.6268621385097504,66.294286552779,89.73788452148438,1.5104243755340576,0.45875869115883416,0.6389585733413696,0.28752684593200684,0.13442926108837128,0.09394057095050812,0.0659799575805664,0.09895005077123642,0.11166572570800781,0.057331666350364685,-0.08666589856147766,0.04274880886077881,-0.15866468101739883,0.17196555932362875,1.934879183769226,1.3306955099105835,0.6877408750870553,12.670771377182081,2.4029312133789062,1.2280975580215454,1.6727768182754517,0.5931693315505981,0.4965328768627124,-3.120951739487393,5,456,42000,ckpt_mix5_seed456_iter42000.pt
0.7216036915779114,71.23141838065997,59.63323211669922,1.4608105421066284,0.4795322254392123,0.5378353595733643,0.20558945834636688,0.0819745808839798,0.06914199888706207,0.07174058258533478,0.08918790519237518,0.10494457930326462,-0.022642046213150024,-0.08201627433300018,-0.04027353227138519,-0.11170338839292526,0.11890201270580292,1.4785215854644775,0.7413989901542664,0.5014461692197035,7.109869679861577,1.6057416200637817,1.1736093759536743,1.3551392555236816,0.21698422729969025,0.20640274192681218,-16.85750720354755,5,456,11000,ckpt_mix5_seed456_iter11000.pt
0.6454347968101501,67.84499050219651,80.02621459960938,1.4637848138809204,0.4726313920889769,0.6160148978233337,0.268488347530365,0.10760375112295151,0.07903306186199188,0.06640540808439255,0.09654060006141663,0.11137031018733978,0.027966035529971123,-0.09541966766119003,0.007886923849582672,-0.1571125192567706,0.15170838683843613,1.8008580207824707,1.1605618000030518,0.6444493570094413,10.665400197720192,2.1730377674102783,1.2081663608551025,1.5712292194366455,0.487333744764328,0.41149483043245993,-3.223453311331518,5,456,30000,ckpt_mix5_seed456_iter30000.pt
0.7644708603620529,72.38175670903878,52.85805130004883,1.470715045928955,0.446967000147081,0.5006861686706543,0.18990035355091095,0.07805463671684265,0.06938790529966354,0.07376539707183838,0.08754504472017288,0.10338997840881348,-0.02951844036579132,-0.0764656662940979,-0.04447171092033386,-0.09993927925825119,0.11244763185580571,1.3930542469024658,0.6018233895301819,0.4320171928323667,6.052939327227405,1.4698927402496338,1.1616781949996948,1.302971601486206,0.1542847454547882,0.14174694515003683,3293.9715433180895,5,456,8000,ckpt_mix5_seed456_iter8000.pt
0.6324530243873596,66.24818129841613,91.98587799072266,1.5209174156188965,0.44422536356455883,0.6377602815628052,0.29333141446113586,0.1381845474243164,0.09929180890321732,0.0654950961470604,0.09947042167186737,0.11119749397039413,0.0646752268075943,-0.08215567469596863,0.04941435530781746,-0.1555711254477501,0.1769359235962232,1.963461995124817,1.3382275104522705,0.6815652693861014,12.58901695886723,2.4523870944976807,1.2395585775375366,1.697725534439087,0.6124246716499329,0.4918614741483651,-3.3141577366195243,5,456,45000,ckpt_mix5_seed456_iter45000.pt
0.6321044564247131,65.97851424863421,95.53462219238281,1.5292353630065918,0.4364911344773006,0.6410350203514099,0.29950031638145447,0.1471298784017563,0.10518766194581985,0.06554639339447021,0.09985224902629852,0.11085096746683121,0.07381520420312881,-0.07507222145795822,0.05843691900372505,-0.14951593428850174,0.18393928557634354,2.0011773109436035,1.3694883584976196,0.6843413345559367,12.81799142107546,2.51680326461792,1.248024821281433,1.730681300163269,0.6404092311859131,0.5038286640695091,-3.754216193463226,5,456,49000,ckpt_mix5_seed456_iter49000.pt
0.6523399353027344,68.32958416100286,74.32594299316406,1.4562727212905884,0.4790507146045752,0.607537031173706,0.2597198784351349,0.10265783220529556,0.07597760856151581,0.06680230051279068,0.09530996531248093,0.1108655333518982,0.016508447006344795,-0.0970151424407959,-0.0022612845059484243,-0.15377693716436625,0.1461184397339821,1.7467633485794067,1.0976712703704834,0.6284029631026772,10.096811195549341,2.0785300731658936,1.1993393898010254,1.5320320129394531,0.4439070522785187,0.381616464873332,-3.444573868784739,5,456,26000,ckpt_mix5_seed456_iter26000.pt
0.858428105711937,74.19366520794007,41.094520568847656,1.5116883516311646,0.3029404431137016,0.4260559380054474,0.1720692217350006,0.0702199786901474,0.07055241614580154,0.07614902406930923,0.08577433228492737,0.10028255730867386,-0.0379999615252018,-0.06740732491016388,-0.04642387852072716,-0.08211100660264492,0.10428053885698318,1.2264795303344727,0.34416717290878296,0.28061387213595534,4.106265611252533,1.2291531562805176,1.1228350400924683,1.19106125831604,0.05386611819267273,0.04872439862046374,11.32386457663949,5,456,4000,ckpt_mix5_seed456_iter4000.pt
0.7356356382369995,71.63139741471574,56.374820709228516,1.462160348892212,0.4697963277991119,0.5258142352104187,0.1997266709804535,0.0810476616024971,0.06903860718011856,0.07261528819799423,0.08871646970510483,0.1047523021697998,-0.025293447077274323,-0.08013227581977844,-0.042054545134305954,-0.1075516901910305,0.11660431325435638,1.4517136812210083,0.6949837803840637,0.4787333649788247,6.782571092676456,1.5616925954818726,1.1710892915725708,1.3399423360824585,0.19589771330356598,0.1837289435368703,-26.261483678661406,5,456,10000,ckpt_mix5_seed456_iter10000.pt
0.647556334733963,67.79505892192695,81.18333435058594,1.4681962728500366,0.4673779084009149,0.6154244542121887,0.2710246741771698,0.10985312610864639,0.07981465011835098,0.06651072204113007,0.09744558483362198,0.11153692752122879,0.03044879250228405,-0.09522727876901627,0.011252574622631073,-0.15806531440466642,0.15356415013472238,1.8103636503219604,1.162794828414917,0.6422990330065077,10.725799562854213,2.1946654319763184,1.2082494497299194,1.5788196325302124,0.49826446175575256,0.4098196712789459,-3.16751071176169,5,456,31000,ckpt_mix5_seed456_iter31000.pt
0.7494991719722748,72.03025635762471,54.50019454956055,1.464629054069519,0.46098534668664326,0.5132557153701782,0.19407744705677032,0.07926969230175018,0.06905963271856308,0.07336380332708359,0.08803675323724747,0.10391239821910858,-0.027063367888331413,-0.07819756120443344,-0.04357009753584862,-0.10376465786248446,0.11413559069236119,1.423656940460205,0.6492931842803955,0.45607418561789614,6.393054958008822,1.516643762588501,1.167529821395874,1.3229594230651855,0.1749059408903122,0.16264848029499746,-52.91200084076384,5,456,9000,ckpt_mix5_seed456_iter9000.pt
0.6307172775268555,66.29096742005417,91.00760650634766,1.5145841836929321,0.4491864257876389,0.638037919998169,0.2913632094860077,0.13683882355690002,0.0965762808918953,0.06559257954359055,0.09917203336954117,0.11150434613227844,0.06220117211341858,-0.08330662548542023,0.046663571149110794,-0.15606052428483963,0.17492610464493433,1.9547172784805298,1.335662603378296,0.6833021896565683,12.55729040458107,2.436788320541382,1.23648202419281,1.6900678873062134,0.6060894727706909,0.49323712248110496,-3.281648756874172,5,456,44000,ckpt_mix5_seed456_iter44000.pt
0.6332650482654572,66.09883633710886,93.74805450439453,1.525489330291748,0.43681866670974334,0.6395961046218872,0.29805073142051697,0.14383015036582947,0.10350373387336731,0.06540615111589432,0.09947533905506134,0.11090514063835144,0.07133669406175613,-0.07669662684202194,0.05579902231693268,-0.15071328729391098,0.18179487188657126,1.9931775331497192,1.3600646257400513,0.6823599986937485,12.726417464607769,2.5013506412506104,1.2488514184951782,1.723548173904419,0.6323327422142029,0.4987832348766368,-3.6594483727428835,5,456,48000,ckpt_mix5_seed456_iter48000.pt
0.648084431886673,68.10643622863827,76.60161590576172,1.4599367380142212,0.47951821574512693,0.6115869879722595,0.2622763514518738,0.10465538501739502,0.07684393972158432,0.06652046740055084,0.09586658328771591,0.11119354516267776,0.019301142543554306,-0.09719761461019516,0.0004172763437964022,-0.1554469931870699,0.14792522539695105,1.7613232135772705,1.121346354484558,0.6366499569608178,10.373477618462612,2.104243755340576,1.1999799013137817,1.5416913032531738,0.45660433173179626,0.39461923939024146,-3.3298915687945225,5,456,27000,ckpt_mix5_seed456_iter27000.pt
0.8301078379154205,73.75728864995078,44.60800552368164,1.4963529109954834,0.36069272606929415,0.44745317101478577,0.17631490528583527,0.07270601391792297,0.06983225792646408,0.07542859017848969,0.08575822412967682,0.10106409341096878,-0.03646525740623474,-0.0699070394039154,-0.04575705900788307,-0.08662793040275574,0.10628439237674077,1.277675747871399,0.41835859417915344,0.3274372168382819,4.652632939862553,1.2999629974365234,1.1380187273025513,1.226645588874817,0.08109265565872192,0.07107584609176154,15.118615468290827,5,456,5000,ckpt_mix5_seed456_iter5000.pt
0.6439288258552551,67.59482954754301,82.85003662109375,1.4720436334609985,0.46805924299660034,0.6191126108169556,0.2727237939834595,0.11195015162229538,0.08115819841623306,0.06632141023874283,0.0973927304148674,0.11177890747785568,0.03282035514712334,-0.09502243995666504,0.014666211791336536,-0.15894383750855923,0.15527738134066263,1.8230301141738892,1.1840428113937378,0.6494916324711255,10.927591200237414,2.216838836669922,1.2091819047927856,1.586935043334961,0.5090593695640564,0.4216035140906129,-3.1141573555643327,5,456,32000,ckpt_mix5_seed456_iter32000.pt
0.7037190496921539,70.66152272389206,62.769927978515625,1.4534798860549927,0.48674954089560674,0.5546769499778748,0.21392333507537842,0.0841243714094162,0.06886062771081924,0.07076388597488403,0.09092012047767639,0.10623211413621902,-0.01788676343858242,-0.08491405844688416,-0.036025822162628174,-0.11842770595103502,0.12230277806520462,1.5253952741622925,0.8126113414764404,0.5327218131021727,7.666468203329667,1.6855522394180298,1.1775314807891846,1.384075403213501,0.2554844319820404,0.24076126048357338,-10.610295660158787,5,456,13000,ckpt_mix5_seed456_iter13000.pt
0.6440801322460175,67.89330776073265,79.59947204589844,1.4653490781784058,0.4801233868007362,0.6152377724647522,0.2640571594238281,0.1064775213599205,0.0773300752043724,0.06649605929851532,0.09669844061136246,0.11133326590061188,0.02205752767622471,-0.09700914472341537,0.003305229125544429,-0.15654248092323542,0.14928825199604034,1.7750588655471802,1.1440036296844482,0.6444877099255637,10.5474516446823,2.128422498703003,1.2007629871368408,1.5504118204116821,0.46849098801612854,0.40717362058736484,-3.25769509575986,5,456,28000,ckpt_mix5_seed456_iter28000.pt
0.6344330608844757,66.16789764527776,95.08435821533203,1.5260387659072876,0.43740866796329075,0.6382724046707153,0.2966431975364685,0.14246360957622528,0.10191509872674942,0.06559573113918304,0.09952950477600098,0.1111556738615036,0.06909340620040894,-0.07875203341245651,0.053773704916238785,-0.15267475321888924,0.1803406352798144,1.9828217029571533,1.3485037088394165,0.6800932731507546,12.699448287309394,2.4864001274108887,1.2446696758270264,1.7150362730026245,0.6269159317016602,0.49296837322635767,-3.5132265570859613,5,456,47000,ckpt_mix5_seed456_iter47000.pt
0.8050518184900284,73.29813462465022,47.557838439941406,1.4846044778823853,0.40059437486433885,0.4667187035083771,0.18030448257923126,0.0748179480433464,0.06913969665765762,0.07481513172388077,0.08632449060678482,0.10189759731292725,-0.03425230085849762,-0.07197286188602448,-0.04580814018845558,-0.0908331423997879,0.10808737576007843,1.320805311203003,0.4854359030723572,0.36753024482837277,5.1562191493250324,1.361818790435791,1.1483522653579712,1.2555547952651978,0.10673360526561737,0.09463484654360688,21.995886532453312,5,456,6000,ckpt_mix5_seed456_iter6000.pt
0.6534356772899628,68.56601689168029,72.1187744140625,1.450390338897705,0.4843881362046782,0.6041686534881592,0.2535925805568695,0.09908434748649597,0.07418641448020935,0.06718406081199646,0.09488850086927414,0.11051993817090988,0.010617262683808804,-0.09603624045848846,-0.007937262766063213,-0.1493629920296371,0.14228778084119162,1.7210825681686401,1.0724669694900513,0.6231351029252972,9.772579801814933,2.0269901752471924,1.1981562376022339,1.5140495300292969,0.41830259561538696,0.3716787889102058,-3.7779544320416405,5,456,24000,ckpt_mix5_seed456_iter24000.pt
0.6289990246295929,65.78136011903803,95.45118713378906,1.5352025032043457,0.43743234051104934,0.6440580487251282,0.3014141917228699,0.15053746104240417,0.10732247680425644,0.06582488864660263,0.10011130571365356,0.1111735850572586,0.07595571875572205,-0.07336599379777908,0.061507366597652435,-0.14802685007452965,0.18642470985651016,2.0108017921447754,1.3868764638900757,0.6897131594027794,13.01421364570694,2.532578945159912,1.2490496635437012,1.7373563051223755,0.6478515863418579,0.5145325208214793,-3.877619106591059,5,456,50000,ckpt_mix5_seed456_iter50000.pt
0.639192134141922,67.3594330707947,82.34140014648438,1.4771114587783813,0.4701443768584146,0.6234654188156128,0.2742907702922821,0.11447789520025253,0.08216317743062973,0.06635116040706635,0.09776580333709717,0.11197222024202347,0.03534121811389923,-0.09463435411453247,0.01778496243059635,-0.15962214022874832,0.15697728097438812,1.8354896306991577,1.2080742120742798,0.6581754455525619,11.152833433133065,2.2367353439331055,1.2097747325897217,1.595635175704956,0.5187397599220276,0.4358826782567,-3.0728234381134856,5,456,33000,ckpt_mix5_seed456_iter33000.pt
0.7156890630722046,71.01443642771045,61.72776794433594,1.4583711624145508,0.4795968753476671,0.5438150763511658,0.2092202752828598,0.0825587660074234,0.06898494809865952,0.071253702044487,0.09006493538618088,0.10566335916519165,-0.01997734233736992,-0.08331026136875153,-0.03867647796869278,-0.11497672088444233,0.12025466312964757,1.5020420551300049,0.7703176140785217,0.5128468982071079,7.311501659163239,1.6470283269882202,1.1759440898895264,1.370710849761963,0.2367156445980072,0.21900972259064844,-13.118516040975456,5,456,12000,ckpt_mix5_seed456_iter12000.pt
0.6459732949733734,67.90049518067762,83.0841064453125,1.4664897918701172,0.47512231014730294,0.6145578026771545,0.2659180164337158,0.10664556920528412,0.07809481769800186,0.06645657867193222,0.09655784070491791,0.11113698780536652,0.025159183889627457,-0.09603697061538696,0.005126169882714748,-0.15663504786789417,0.1502194677790006,1.7880223989486694,1.1491377353668213,0.6426864280982346,10.616560310751455,2.150890827178955,1.2050808668136597,1.561359167098999,0.4776746332645416,0.4068254460736753,-3.253108914618877,5,456,29000,ckpt_mix5_seed456_iter29000.pt
0.6332994103431702,66.21849373346014,93.89766693115234,1.5210440158843994,0.44059785342665087,0.6381043791770935,0.29515326023101807,0.14008869230747223,0.10039980709552765,0.06551571935415268,0.09938613325357437,0.11108443886041641,0.06704023480415344,-0.08023075759410858,0.05182349309325218,-0.1538662537932396,0.17854725321133932,1.9730613231658936,1.3436025381088257,0.680973528558758,12.64811238940868,2.468743085861206,1.2420554161071777,1.7066302299499512,0.6193287372589111,0.49269984298891956,-3.428677734856559,5,456,46000,ckpt_mix5_seed456_iter46000.pt
0.7840467393398285,72.81426559181111,50.465763092041016,1.4781017303466797,0.42477577046691156,0.4847654104232788,0.18590722978115082,0.07678624987602234,0.06944640725851059,0.07442834228277206,0.08684699982404709,0.10260161012411118,-0.03228820860385895,-0.07446268200874329,-0.04503569006919861,-0.09554991871118546,0.11071329563856125,1.3583353757858276,0.5446609258651733,0.40097676285601197,5.604459279188202,1.4178473949432373,1.1562262773513794,1.2797482013702393,0.13087822496891022,0.11762130289477213,45.13470527072183,5,456,7000,ckpt_mix5_seed456_iter7000.pt
0.6559441089630127,68.51473789658829,71.33297729492188,1.453320860862732,0.47883928214955884,0.6035903096199036,0.2564269006252289,0.10072384029626846,0.07462048530578613,0.06690672039985657,0.09512030333280563,0.11068763583898544,0.013635658659040928,-0.09633134305477142,-0.005137519910931587,-0.1513148439116776,0.14392374207576117,1.7333847284317017,1.0775648355484009,0.6216535842604333,9.879675834732383,2.0544283390045166,1.1984087228775024,1.5232932567596436,0.43213117122650146,0.37074252964472976,-3.625241851465513,5,456,25000,ckpt_mix5_seed456_iter25000.pt
